vendedor;linea;articulo;venta_bruta;dev_Buen_Estado;dev_Mal_Estado;dev_total;venta_neta;porc_dev;tot_dev_$
20 - Leonardo Pages;604-Culinex;700277612-RUSA 1kg HUERTA DEL ESTE;2;1;0;1;1;50;133
20 - Leonardo Pages;604-Culinex;700377612-RUSA 2.5kg HUERTA DEL ESTE;40;1;0;1;39;2.5;313
20 - Leonardo Pages;604-Culinex;700377617-ZANAHORIA EN CUBO 2.5 HUERTA DEL ESTE;83;1;0;1;82;1.2;264
20 - Leonardo Pages;606-EMPANADAS -CRUFI;207-EMPANADA CARNE X 6 CRUFI;6;2;0;2;4;33.33;580
20 - Leonardo Pages;608-PASTAS CRUFI;730160801-ÑOQUIS 1KG CRUFI;7;3;0;3;4;42.86;519
20 - Leonardo Pages;608-PASTAS CRUFI;730260801-ÑOQUIS 3KG CRUFI;56;1;0;1;55;1.79;456
20 - Leonardo Pages;608-PASTAS CRUFI;730460807-RAVIOLES VERDURA 2.5KG CRUFI;97;1;0;1;96;1.03;556
20 - Leonardo Pages;609-REBOZADOS DE POLLO CRUFI;780501806-NUGGETS 900 CRUFI;12;1;0;1;11;8.33;318
20 - Leonardo Pages;660-Condimentos Del Gaucho;24767-ADOBO DEL GAUCHO 250g DP;0;0;4;4;-4;100;565.5
20 - Leonardo Pages;660-Condimentos Del Gaucho;24783-DEL GAUCHO PIMENTON 25g (20);0;0;4;4;-4;100;2428.2
20 - Leonardo Pages;660-Condimentos Del Gaucho;25705-SAL PARRILLERA DEL GAUCHO.350 BOTELLA;73;3;0;3;70;4.11;309
20 - Leonardo Pages;661-Condimentos Del Gaucho x1kg;25712-MOJO PARRILLERO P/PREPARAR DEL GAUCHO;20;1;0;1;19;5;122
20 - Leonardo Pages;662-Condimentos Arrecife;24726-AJO Y PEREJIL ARRECIFE x500g BOT.;7;0;1;1;6;14.29;68.4
20 - Leonardo Pages;663-Aderezos Del Gaucho;24741-KETCHUP DEL GAUCHO x1kg DP;21;1;0;1;20;4.76;172
20 - Leonardo Pages;663-Aderezos Del Gaucho;24735-MOSTAZA C/MIEL x475g PETDOWN DEL GAUCHO;1;0;3;3;-2;300;429.2
20 - Leonardo Pages;663-Aderezos Del Gaucho;24733-MOSTAZA DEL GAUCHO x1kg DP;43;1;0;1;42;2.33;95
20 - Leonardo Pages;664-Conservas Del Gaucho;24719-CEBOLLITA VINAGRE DEL GAUCHO x300g FRASCO;0;0;1;1;-1;100;164
20 - Leonardo Pages;665-Conservas Del Gaucho Gastronómico;24708-ACEITUNA EN RODAJAS DEL GAUCHO x1kg DP;117;1;0;1;116;0.85;287
20 - Leonardo Pages;665-Conservas Del Gaucho Gastronómico;24718-HONGOS ESCABECHE DEL GAUCHO 900g DP;11;1;0;1;10;9.09;330
20 - Leonardo Pages;665-Conservas Del Gaucho Gastronómico;24710-MIXED PICKLES DEL GAUCHO x900g DP;23;1;0;1;22;4.35;185
20 - Leonardo Pages;700-PROMOL;30543-LENTEJONES 1kg DUKITA;3;10;0;10;-7;333.33;1650
20 - Leonardo Pages;800-FRESH UP;440501-CARE UP TOALLA FEMENINA DIA X8 (36);86;20;0;20;66;23.26;1019.99
20 - Leonardo Pages;999-Sin calificar;2036-DTOS. OTORGADOS;0;30.95;0;30.95;-30.95;100;2983.99
20 - Leonardo Pages;1009-carbon;21540-2KG CARBON (FUNDA X8);408;24;0;24;384;5.88;1560.01
20 - Leonardo Pages;1009-carbon;30100-CARBON 3 KG LAPACHO;431;0;2;2;429;0.46;180
20 - Leonardo Pages;1010-Vinos G.M;9122-ALMA CHARRUA TANNAT 750ml (6);38;4;0;4;34;10.53;560
20 - Leonardo Pages;1011-Vinos Garzon;30113-GARZON RESERVA ALBARIÑO;11;3;0;3;8;27.27;2193
20 - Leonardo Pages;1011-Vinos Garzon;30149-GARZON RESERVA PINOT NOIR ROSE;9;3;0;3;6;33.33;2193
20 - Leonardo Pages;1011-Vinos Garzon;30112-GARZON RESERVA TANNAT;37;3;0;3;34;8.11;2193
20 - Leonardo Pages;1015-LEOPOLDO GROSS;25076-NUTRY BARRA CEREAL FR/CHO 24udx22;15;1;0;1;14;6.67;365
20 - Leonardo Pages;1018-BARILLA;24577-SPAGHETTI N5 500G BARILLA;0;0;2;2;-2;100;280
20 - Leonardo Pages;1023-Sucre Group S.R.L;2411-DETERGENTE AMARILLO SUPREMA 500ml (Cx24);96;12;0;12;84;12.5;240
20 - Leonardo Pages;1023-Sucre Group S.R.L;2413-DETERGENTE ROJO SUPREMA 500ml (Cx24);93;12;0;12;81;12.9;240
20 - Leonardo Pages;1023-Sucre Group S.R.L;2419-DETERGENTE VERDE SUPREMA 500ml;91;12;0;12;79;13.19;240
20 - Leonardo Pages;1023-Sucre Group S.R.L;2404-JABON LIQUIDO AZUL 3LT SUPREMA (Cx6);91;0;1;1;90;1.1;182
20 - Leonardo Pages;1023-Sucre Group S.R.L;21536-OFERTA ROLLO COCINA SORELLA x 2 (f 12);337;24;0;24;313;7.12;960
20 - Leonardo Pages;1033-Leopoldo Gross Cerveza;24503-CLAUSTHALER CERV S/A BOT. 330ML PACK X4;0;0;1;1;-1;100;328
20 - Leonardo Pages;1034-Leopoldo Gross Aderezos;24545-HEINZ SALSA SOYA 148ML (48);31;0;1;1;30;3.23;79
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26014-MILI PROTECTORES DIARIOS X15 (24);187;10;0;10;177;5.35;440.01
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26010-MILI TOALLA DIA/NOCHE 8 (24);50;14;0;14;36;28;728
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26015-MILI TOALLA NOCTURNA X8 C/ALAS (36);135;14;0;14;121;10.37;826.01
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26012-MILI TOALLA SECA C/ALAS X8 (36);212;10;0;10;202;4.72;480
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26011-MILI TOALLA SUAVE 8 (36);140;12;0;12;128;8.57;540
20 - Leonardo Pages;1081-MILI PAPEL H Y COCINA;00841-MILI DUAL 30M X 8 ROLLOS (12);15;4;0;4;11;26.67;792
20 - Leonardo Pages;1081-MILI PAPEL H Y COCINA;26004-MILI TOALLA COCINA 100X2(F.10);37;4;0;4;33;10.81;424
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27140-ADES MANZANA 200ml;562;0;1;1;561;0.18;26
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27139-ADES NARANJA 200ml;222;4;0;4;218;1.8;104
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27033-FOKY TANJARINA X10;0;0;0.9;0.9;-0.9;100;103.93
20 - Leonardo Pages;1100-Punta Ballena Galletitas;22123-JUGOLIN NAR /BANANA 2Lts DES X20 (12);7;1;0;1;6;14.29;231.8
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27130-MARIA BONITA MALTEADA INTEGRAL 380g (12);9;0;2;2;7;22.22;258
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27104-MARIA BONITA MALTEADA S/SAL 380G (12);7;0;2;2;5;28.57;258
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27028-MARIA BONITA PAPA TUBO CLASICA 140g;146;1;0;1;145;0.68;122
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27145-MARIA BONITA PAPA TUBO CHEDDAR 140g;50;2;0;2;48;4;240
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27146-MARIA BONITA PAPA TUBO HUEVO 140g;43;1;0;1;42;2.33;120
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27050-PUNTA BA. BAÑADAS CHOCO BLCO. 110G;0;0;2;2;-2;100;116
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27114-PUNTA BA. DECORADAS 110gs (24);1;0;1;1;0;100;58
20 - Leonardo Pages;1100-Punta Ballena Galletitas;1312-PUNTA BA. DULCE DE LECHE CREMOSO 900g;41;0;1;1;40;2.44;155
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27150-PUNTA BA. MANI CON MIEL X12;3;0;0.66;0.66;2.34;22;181.5
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27149-PUNTA BA. MANI CON SAL X12;2;0;0.24;0.24;1.76;12;66
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27016-PUNTA BA. OBLEAS ILIKE CHOCO 140grs X36;242;0;12;12;230;4.96;710.39
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27127-PUNTA BA. OBLEAS ILIKE DDL 140grsx36;114;0;15;15;99;13.16;939.41
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27113-PUNTA BA. PEPAS 320gs (12);42;0;6;6;36;14.29;558.6
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27064-PUNTA BA. PLAY RELLENA CHOCO 90 GRX48;187;35;6;41;146;21.93;862.49
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27063-PUNTA BA. PLAY RELLENA FRUTILLA 90 GRX 48;191;44;4;48;143;25.13;1005.89
20 - Leonardo Pages;1100-Punta Ballena Galletitas;05061-PUNTA BALLENA PEPAS ALPINAS 320G (12);28;0;5;5;23;17.86;465.5
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27036-WAFLE PLAY 100G FRUTILLA;319;0;3;3;316;0.94;74.1
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27092-DOCILE BANANA 500gs (12) DOCILE;28;2;0;2;26;7.14;260
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27093-DOCILE BESO 500G;18;2;0;2;16;11.11;260
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27136-DOCILE CINTA COLORES ACIDA 70G (12);31;4;0;4;27;12.9;140
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27078-GELATINAS CULEBRITAS 80g (12) DOCILE;18;12;0;12;6;66.67;408
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27101-MALVAVISCOS 3 COLORES VAINILLA 250gs (12);14;1;0;1;13;7.14;83
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27097-MALVAVISCOS AZUL/BLANCO 250gs (12);16;2;0;2;14;12.5;166
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27098-MALVAVISCOS ROSADO/BLANCO 250gs (12);22;1;0;1;21;4.55;83
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27084-PASTILLA MINI 100 (24) DOCILE;0;7;0;7;-7;100;651
20 - Leonardo Pages;1102-Punta Ballena Alfajores;23700-PLAY LOVE ALFAJOR 12;26;3;0;3;23;11.54;747
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27005-PUNTA BA. ALFAJOR  TRIPLE NIEVE X12;45;0;1.48;1.48;43.52;3.29;488.53
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27013-PUNTA BA. ALFAJOR COCOLATE  X8 (12);58;1;1.62;2.62;55.38;4.52;764.13
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27003-PUNTA BA. ALFAJOR PLAY CHOCO X12;86;1;0.58;1.58;84.42;1.84;328.64
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27004-PUNTA BA. ALFAJOR PLAY NIEVE X12;49;0;0.74;0.74;48.26;1.51;167.86
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27148-PUNTA BA. ALFAJOR SALCHICHON BLANCO X8 (12);3;0;4.82;4.82;-1.82;160.78;1961.24
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27147-PUNTA BA. ALFAJOR SALCHICHON NEGRO X8 (12);3;0;2.37;2.37;0.63;79;947.84
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27011-PUNTA BA. ALFAJOR SOUL BLANCO X12;49;0;4.04;4.04;44.96;8.24;1334.14
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27001-PUNTA BA. ALFAJOR TOP X12 (12);73;0;0.91;0.91;72.09;1.25;306.23
20 - Leonardo Pages;1102-Punta Ballena Alfajores;19615-PUNTA BA. ALFAJOR TRIPLE BLANCO X 12 (9);17;1;4.56;5.56;11.44;32.71;1764.9
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27123-PUNTA BA. ALFAJOR TRIPLE CHOCOLATE X 12 (9);146;0;1.9;1.9;144.1;1.3;626.89
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27108-PUNTA BA. CLASICO CHOCOLATE X 12;77;1;0.4;1.4;75.6;1.82;332.8
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27109-PUNTA BA. CLASICO NIEVE X12 (12);24;0;1.22;1.22;22.78;5.08;278.71
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27025-PUNTA BA. IMPACTO X16;134;0;0.31;0.31;133.69;0.23;69.75
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27106-PUNTA BA. SUPER TRIPLE BLANCO X 8 (9);33;0;1.4;1.4;31.6;4.24;618.8
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27107-PUNTA BA. SUPER TRIPLE CHOCOLATE X12 (9);34;2;3.06;5.06;28.94;14.88;2234.75
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27024-PUNTA BA. SURPRISE NEGRO X8 (12);111;1;0.62;1.62;109.38;1.46;472.55
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27023-PUNTA BA. SURPRISE VAINILLA X8 (12);129;1;0.62;1.62;127.38;1.26;470.9
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;3432-CORLASA MUZZARELLA X 3.5;384.61;1.69;0;1.69;382.92;0.44;591.5
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00310-NEOLITAS  JAMON 70G (24);28;0;5;5;23;17.86;160
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;0311-NEOLITAS  PIZZA 70G (24);19;0;1;1;18;5.26;32
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00312-NEOLITAS QUESO 70G (24);14;0;4;4;10;28.57;128
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00304-NEOSOL 5 SEMILLAS 250G (16);6;2;14;16;-10;266.67;896.01
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00307-NEOSOL BAGUETINES JAMON 70G (24);19;0;5;5;14;26.32;170
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00309-NEOSOL BAGUETINES ORIGINAL 70G (24);16;0;23;23;-7;143.75;690
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00308-NEOSOL BAGUETINES PIZZA 70G (24);17;0;4;4;13;23.53;136
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00306-NEOSOL BAGUETINES QUESO 70G (24);11;0;17;17;-6;154.55;578
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00303-NEOSOL MINI SALVADO 250G (16);6;4;3;7;-1;116.67;371
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00305-NEOSOL MINI SANDWICH 250G (16);0;0;6;6;-6;100;318
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;300-NEOSOL SANDWICH 330G (15);2;2;1;3;-1;150;192
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;0313-NEOX  GALLETITAS 70G (24);17;0;20;20;-3;117.65;559.99
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;770680806-OFERTA HOLIS MILANESA DE CARNE 500G;0;0;4;4;-4;100;1000
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;8884-OFERTA HOLIS MILANESA DE POLLO 500G;0;0;4;4;-4;100;840
20 - Leonardo Pages;1150-SNACKS;555-BATATA PURA PAPA ONDULADA 50g (20);93;0;8;8;85;8.6;180
20 - Leonardo Pages;1150-SNACKS;551-BATATA PURA PAPA ORIGINAL 120g (10);84;0;3;3;81;3.57;185.6
20 - Leonardo Pages;1150-SNACKS;565-BATATA PURA PAPA ORIGINAL 240g (6);94;0;9;9;85;9.57;1004.4
20 - Leonardo Pages;1150-SNACKS;552-BATATA PURA PAPA ORIGINAL 380g (8);0;0;6;6;-6;100;1038.2
20 - Leonardo Pages;1150-SNACKS;550-BATATA PURA PAPA ORIGINAL 50g (20);478;6;27;33;445;6.9;750.01
20 - Leonardo Pages;1150-SNACKS;554-BATATA PURA PAPA S/CEBOLLA 120g (10);44;0;8;8;36;18.18;468
20 - Leonardo Pages;1150-SNACKS;553-BATATA PURA PAPA S/CEBOLLA 50g (20);217;0;2;2;215;0.92;54
20 - Leonardo Pages;1151-FIDEOS FIDELLI;562-FIDELLI COLITA DE CHANCHO 500g (12);36;12;0;12;24;33.33;432
20 - Leonardo Pages;1151-FIDEOS FIDELLI;561-FIDELLI MOSTACHOL  500g (12);13;12;0;12;1;92.31;432
20 - Leonardo Pages;1151-FIDEOS FIDELLI;563-FIDELLI SPAGHETTI 500g (12);95;10;0;10;85;10.53;360
20 - Leonardo Pages;1151-FIDEOS FIDELLI;564-FIDELLI TALLARIN 500g (12);0;12;0;12;-12;100;432
20 - Leonardo Pages;1151-FIDEOS FIDELLI;560-FIDELLI TIRABUZON 500g (12);36;12;0;12;24;33.33;432
3 - Hector;1-Impulsiva;23.1-ALFAJOR HELADO D.L 18 UNID;324;18;0;18;306;5.56;1215.81
3 - Hector;1-Impulsiva;69.3-BIG CUP DDL 12 UNID;636;12;0;12;624;1.89;831.05
3 - Hector;1-Impulsiva;4.2-BOMBON DDL 30 UNID;2220;30;0;30;2190;1.35;1200
3 - Hector;1-Impulsiva;5-CASATA TRIPLE 24 UNID;912;48;0;48;864;5.26;3606.1
3 - Hector;1-Impulsiva;21801035-CONO HELADO DDL (30xCaja);1050;30;0;30;1020;2.86;1770.01
3 - Hector;1-Impulsiva;21801087-CONO HELADO VAINILLA (30xCaja);210;30;0;30;180;14.29;1770.01
3 - Hector;1-Impulsiva;20701087-CRUFIBOM VAINILLA (20);162;0;4;4;158;2.47;160
3 - Hector;1-Impulsiva;64.5-CRUFIMAX MENTA 20 UNIDADES;200;0;8;8;192;4;592
3 - Hector;1-Impulsiva;22001125-PACK CRUFIMAX X 4 UNIDADES;49;2;0;2;47;4.08;577.2
3 - Hector;1-Impulsiva;86.2-PALETA FRUTAL FRUTILLA (36);324;0;10;10;314;3.09;289.99
3 - Hector;1-Impulsiva;1-PALITO FRUTILLA 50 UNID;400;50;0;50;350;12.5;800.02
3 - Hector;1-Impulsiva;355-PALITO LECHE DDL/CHOCO 30 UNI;930;0;2;2;928;0.22;44
3 - Hector;1-Impulsiva;2-SANDWICHE 30;1680;60;0;60;1620;3.57;2504.23
3 - Hector;1-Impulsiva;16-VASO CR/FRUT 36 UNID;1116;36;0;36;1080;3.23;1385.09
3 - Hector;2-FAMILIAR 1L;8.4-BA. 1 LT DDL/GRANIZADO;66;4;0;4;62;6.06;800.28
3 - Hector;2-FAMILIAR 1L;8.8-BA. 1 LT FLAN;101;4;0;4;97;3.96;800.28
3 - Hector;2-FAMILIAR 1L;10101071-BA. 1 LT FRUTILLA A LA PANA;25;1;0;1;24;4;200.07
3 - Hector;2-FAMILIAR 1L;8.2-BA. 1 LT T/SAMBAYON;87;2;0;2;85;2.3;400.14
3 - Hector;2-FAMILIAR 1L;8-BA. 1 LT TRIPLE;99;3;0;3;96;3.03;600.21
3 - Hector;2-FAMILIAR 1L;8.1-BA. 1LT MENTA MARMOLADO;61;1;0;1;60;1.64;200.07
3 - Hector;3-Premium;9.3-PREM. MANJAR DE NIEVE;50;1;0;1;49;2;324.05
3 - Hector;3-Premium;9.5-PREM. PASION DE ALMENDRA;35;1;0;1;34;2.86;324.05
3 - Hector;3-Premium;9.4-PREM. SUSPIRO DE MENTA;56;3;0;3;53;5.36;1027.09
3 - Hector;4-Dietetica;11201138-DIET 1LT CAPUCCINO;15;3;0;3;12;20;653.36
3 - Hector;4-Dietetica;82.06-DIET 1LT DULCE DE LECHE C/SALSA DDL;53;2;0;2;51;3.77;435.57
3 - Hector;4-Dietetica;11201099-DIET 1LT FLAN C/SALSA DE DDL;32;2;0;2;30;6.25;435.57
3 - Hector;8-FAMILIAR 2LT;13.7-BA. 2 LT C/SALSA FRUTILLA;47;1;0;1;46;2.13;348.84
3 - Hector;8-FAMILIAR 2LT;13.4-BA. 2 LT C/VETEADO;75;1;0;1;74;1.33;348.84
3 - Hector;8-FAMILIAR 2LT;13.2-BA. 2 LT T/SAMBAYON;101;2;2;4;97;3.96;1513.68
3 - Hector;8-FAMILIAR 2LT;13-BA. 2 LT TRIPLE;124;1;2;3;121;2.42;1052.38
3 - Hector;10-FAMILIAR 5 LT;12.6-BA. 5 LT C/ VETEADO;15;2;0;2;13;13.33;1229.24
3 - Hector;10-FAMILIAR 5 LT;12.4-BA. 5 LT FLAN;25;1;0;1;24;4;629.28
3 - Hector;10-FAMILIAR 5 LT;12.9-BA. 5 LT T/SAMBAYON;25;3;0;3;22;12;1887.84
3 - Hector;10-FAMILIAR 5 LT;12-BA. 5 LT TRIPLE;46;4;0;4;42;8.7;2517.12
3 - Hector;11-POSTRES TRIPLES;910101017-SALCHICHON CHOCOLATE;42;2;0;2;40;4.76;333.52
3 - Hector;12-Delicato 2 lt;11701135-DELICATO CHEESECAKE MARACUYA 2 LT;12;1;0;1;11;8.33;439
3 - Hector;12-Delicato 2 lt;11701110-DELICATO PASION DE DDL 2LT;46;1;0;1;45;2.17;375.34
3 - Hector;12-Delicato 2 lt;11701142-DELICATO SAMBAYON DEL BOSQUE;21;2;0;2;19;9.52;750.69
3 - Hector;13-PASTAS 200 Unidades;522-RAVIOLES JAM.Y POLLO 200UNIDADES TERRUÑO;18;3;0;3;15;16.67;405
3 - Hector;13-PASTAS 200 Unidades;521-RAVIOLES VERDURA 200UNIDADES TERRUÑO;163;4;0;4;159;2.45;529.61
3 - Hector;19-Italiana  500 ml;11901023-ITALIANA BOMBON AVELLANO 500ml;18;1;1;2;16;11.11;388
3 - Hector;19-Italiana  500 ml;11901057-ITALIANA MENTA GRANIZADA 500 ml;20;1;0;1;19;5;194
3 - Hector;19-Italiana  500 ml;11901086-ITALIANA SAMB. C/ ALMENDRA 500 ml;9;0;1;1;8;11.11;194
3 - Hector;20-ITALIANA 180 GR;22101023-ITALIANA Bombon Avellano 180ml  (12);21;3;0;3;18;14.29;199.92
3 - Hector;20-ITALIANA 180 GR;22101057-ITALIANA Menta Granizada 180ml  (12);22;3;0;3;19;13.64;199.92
3 - Hector;22-Pastas batuk 750 gr;730367805-RAVIOLES JAM Y QUESO 750 BATUK;615;12;1;13;602;2.11;1440.42
3 - Hector;22-Pastas batuk 750 gr;730367822-RAVIOLES POLLO Y ESP. 750 BATUK;482;11;2;13;469;2.7;1346.44
3 - Hector;22-Pastas batuk 750 gr;730367613-RAVIOLES VERDURA 750 BATUK;1015;6;1;7;1008;0.69;819
3 - Hector;22-Pastas batuk 750 gr;731767826-TALLARINES 500g BATUK;72;0;8;8;64;11.11;549.6
3 - Hector;31-Mermeladas L.Granjera;L11-LIMAY MEMBRILLO BANDEJA 350G;29;2;0;2;27;6.9;112
3 - Hector;31-Mermeladas L.Granjera;L86-LIMAY MERM DIET ARANDANO 350G VIDRIO;24;0;4;4;20;16.67;418.88
3 - Hector;31-Mermeladas L.Granjera;L81-LIMAY MERM DIET DURAZNO  350 G VIDRIO;13;0;3;3;10;23.08;303.6
3 - Hector;51-Manteca;31220-MANTECA 180g  MILKCREAM;13;6;0;6;7;46.15;468
3 - Hector;51-Manteca;30510-MANTECA 1kg MILKCREAM;10;10;0;10;0;100;3550
3 - Hector;52-Crema Doble;5087-CREMA DOBLE X 1/2LT;31;0;4;4;27;12.9;420
3 - Hector;52-Crema Doble;5088-CREMA DOBLE X 1/4 LT;50;0;7;7;43;14;623
3 - Hector;53-Yogur;5075-GELATINA CALCAR FRUTILLA;197;0;3;3;194;1.52;90
3 - Hector;53-Yogur;5090-POSTRE BOB VAINILLA;168;0;8;8;160;4.76;304
3 - Hector;53-Yogur;5089-POSTRE C/ROCKLES;235;0;7;7;228;2.98;308
3 - Hector;53-Yogur;5244-YOGUR 0% DURAZNO;20;0;4;4;16;20;292
3 - Hector;53-Yogur;5243-YOGUR 0% FRUTILLA;17;0;1;1;16;5.88;73
3 - Hector;53-Yogur;5057-YOGUR 0% NATURAL;10;0;4;4;6;40;292
3 - Hector;53-Yogur;5082-YOGUR BEBIBLE DR;56;0;24;24;32;42.86;1344.01
3 - Hector;53-Yogur;5081-YOGUR BEBIBLE FR;52;0;10;10;42;19.23;560
3 - Hector;53-Yogur;5078-YOGUR BIO DR C/DR;21;0;5;5;16;23.81;365
3 - Hector;53-Yogur;5077-YOGUR BIO FR C/FR;23;0;6;6;17;26.09;438
3 - Hector;53-Yogur;5074-YOGUR BIO NATURAL;11;1;2;3;8;27.27;219
3 - Hector;53-Yogur;5079-YOGUR C/CEREALES;179;0;4;4;175;2.23;172
3 - Hector;55-Leche;5195-ENTERA LARGA VIDA CALCAR;2034;12;0;12;2022;0.59;660
3 - Hector;61-Linea gastronomica Mc cain;6038-MC CAIN CORTE FINO 2.25 (C8);90;21;0;21;69;23.33;6319.99
3 - Hector;70-Artico;6531-ARROLLADITO PRIMAVERA ARTICO 50 UNID (BOLSA) (10);22;1;0;1;21;4.55;295
3 - Hector;70-Artico;8818-MEDALLON MERLUZA 2 KG ARTICO (3);15;1;0;1;14;6.67;540
3 - Hector;70-Artico;8916-MILANESA DE POLLO ARTICO 1K (C6);28;1;0;1;27;3.57;392
3 - Hector;70-Artico;6537-MILANESA MERLUZA 1K ARTICO x6;146;1;0;1;145;0.68;432
3 - Hector;70-Artico;8864-MIX DE MARISCOS 1KG ARTICO(10);10;2;0;2;8;20;614
3 - Hector;70-Artico;13508-PULPA DE MEJILLON X 1K ARTICO (10);1;1;0;1;0;100;305
3 - Hector;82-CONGELADOS CAMBAY;4528-BROCOLI CAMBAY 1kg (10);58;4;0;4;54;6.9;520
3 - Hector;82-CONGELADOS CAMBAY;4529-ESPINACA CAMBAY 1kg (10);22;13;0;13;9;59.09;1365.01
3 - Hector;90-Doña Coca;7502-PANCHO DOÑA COCA;35.15;1.57;0;1.57;33.58;4.48;471.9
3 - Hector;99-FETEADOS CENTENARIO;8696-JAMON ET.AZUL EN FETAS 200G;9;4;0;4;5;44.44;896
3 - Hector;100-Centenario;8016-BONDEOLA CENTENARIO;3.75;3.75;0;3.75;0;100;3356.25
3 - Hector;100-Centenario;8010-MORTADELA ARIZONA FINA;23.7;6.4;0;6.4;17.3;27;1299.2
3 - Hector;100-Centenario;8011-PALETA SANDW. CLASICA ECONOMICA;68;2.9;0;2.9;65.1;4.26;536.5
3 - Hector;100-Centenario;8023-PULPA BONDEOLA CENTENARIO;338.59;3;0;3;335.59;0.89;660
3 - Hector;110- Schneck;8514-HAMB. SCHNECK. X 2 UNID.(42);131;6;0;6;125;4.58;462
3 - Hector;111-Maosol;2324-CARNE PICADA VACUNA Santa Clara 500grs;106;3;0;3;103;2.83;675
3 - Hector;150- D. Joaquin;10502-CASERITO D. JOAQUIN;47.25;1.34;0;1.34;45.91;2.83;741.81
3 - Hector;170-Quesos;11506-SALSA CHEDDAR X1KG CATALCREM;3;1;0;1;2;33.33;379
3 - Hector;171-QUESOS CAMPESTRE;2600-OFERTA QUESO RALLADO FINO 1K;40;2;0;2;38;5;440
3 - Hector;171-QUESOS CAMPESTRE;2601-OFERTA QUESO RALLADO GRUESO 1K;100;3;1.62;4.62;95.38;4.62;1021.64
3 - Hector;190-La Dolfina;24015-HAMB. DOLFINA X36 X2;2280;72;0;72;2208;3.16;1915.22
3 - Hector;190-La Dolfina;12526-HAMB. DOLFINA X48 X3;2030;32;0;32;1998;1.58;959.99
